0.000000, 0
0.000000, 0
0.001534, 0
0.001534, 0
0.003068, 0
0.003068, 0
0.004602, 0
0.004602, 0
0.006136, 0
0.006136, 0
0.007670, 0
0.007670, 0
0.009204, 0
0.009204, 0
0.010738, 0
0.010738, 0
0.012272, 0
0.012272, 0
0.013805, 0
0.013805, 0
0.015339, 0
0.015339, 0
0.016873, 0
0.016873, 0
0.018407, 0
0.018407, 0
0.019940, 0
0.019940, 0
0.021474, 0
0.021474, 0
0.023008, 0
0.023008, 0
0.024541, 0
0.024541, 0
0.026075, 0
0.026075, 0
0.027608, 0
0.027608, 0
0.029142, 0
0.029142, 0
0.030675, 0
0.030675, 0
0.032208, 0
0.032208, 0
0.033741, 0
0.033741, 0
0.035274, 0
0.035274, 0
0.036807, 0
0.036807, 0
0.038340, 0
0.038340, 0
0.039873, 0
0.039873, 0
0.041406, 0
0.041406, 0
0.042938, 0
0.042938, 0
0.044471, 0
0.044471, 0
0.046003, 0
0.046003, 0
0.047536, 0
0.047536, 0
0.049068, 0
0.049068, 0
0.050600, 0
0.050600, 0
0.052132, 0
0.052132, 0
0.053663, 0
0.053663, 0
0.055195, 0
0.055195, 0
0.056727, 0
0.056727, 0
0.058258, 0
0.058258, 0
0.059790, 0
0.059790, 0
0.061321, 0
0.061321, 0
0.062852, 0
0.062852, 0
0.064383, 0
0.064383, 0
0.065913, 0
0.065913, 0
0.067444, 0
0.067444, 0
0.068974, 0
0.068974, 0
0.070505, 0
0.070505, 0
0.072035, 0
0.072035, 0
0.073565, 0
0.073565, 0
0.075094, 0
0.075094, 0
0.076624, 0
0.076624, 0
0.078153, 0
0.078153, 0
0.079682, 0
0.079682, 0
0.081211, 0
0.081211, 0
0.082740, 0
0.082740, 0
0.084269, 0
0.084269, 0
0.085797, 0
0.085797, 0
0.087325, 0
0.087325, 0
0.088853, 0
0.088853, 0
0.090381, 0
0.090381, 0
0.091909, 0
0.091909, 0
0.093436, 0
0.093436, 0
0.094963, 0
0.094963, 0
0.096490, 0
0.096490, 0
0.098017, 0
0.098017, 0
0.099544, 0
0.099544, 0
0.101070, 0
0.101070, 0
0.102596, 0
0.102596, 0
0.104122, 0
0.104122, 0
0.105647, 0
0.105647, 0
0.107172, 0
0.107172, 0
0.108697, 0
0.108697, 0
0.110222, 0
0.110222, 0
0.111747, 0
0.111747, 0
0.113271, 0
0.113271, 0
0.114795, 0
0.114795, 0
0.116319, 0
0.116319, 0
0.117842, 0
0.117842, 0
0.119365, 0
0.119365, 0
0.120888, 0
0.120888, 0
0.122411, 0
0.122411, 0
0.123933, 0
0.123933, 0
0.125455, 0
0.125455, 0
0.126977, 0
0.126977, 0
0.128498, 0
0.128498, 0
0.130019, 0
0.130019, 0
0.131540, 0
0.131540, 0
0.133060, 0
0.133060, 0
0.134581, 0
0.134581, 0
0.136101, 0
0.136101, 0
0.137620, 0
0.137620, 0
0.139139, 0
0.139139, 0
0.140658, 0
0.140658, 0
0.142177, 0
0.142177, 0
0.143695, 0
0.143695, 0
0.145213, 0
0.145213, 0
0.146730, 0
0.146730, 0
0.148248, 0
0.148248, 0
0.149765, 0
0.149765, 0
0.151281, 0
0.151281, 0
0.152797, 0
0.152797, 0
0.154313, 0
0.154313, 0
0.155828, 0
0.155828, 0
0.157343, 0
0.157343, 0
0.158858, 0
0.158858, 0
0.160372, 0
0.160372, 0
0.161886, 0
0.161886, 0
0.163400, 0
0.163400, 0
0.164913, 0
0.164913, 0
0.166426, 0
0.166426, 0
0.167938, 0
0.167938, 0
0.169450, 0
0.169450, 0
0.170962, 0
0.170962, 0
0.172473, 0
0.172473, 0
0.173984, 0
0.173984, 0
0.175494, 0
0.175494, 0
0.177004, 0
0.177004, 0
0.178514, 0
0.178514, 0
0.180023, 0
0.180023, 0
0.181532, 0
0.181532, 0
0.183040, 0
0.183040, 0
0.184548, 0
0.184548, 0
0.186055, 0
0.186055, 0
0.187562, 0
0.187562, 0
0.189069, 0
0.189069, 0
0.190575, 0
0.190575, 0
0.192080, 0
0.192080, 0
0.193586, 0
0.193586, 0
0.195090, 0
0.195090, 0
0.196595, 0
0.196595, 0
0.198099, 0
0.198099, 0
0.199602, 0
0.199602, 0
0.201105, 0
0.201105, 0
0.202607, 0
0.202607, 0
0.204109, 0
0.204109, 0
0.205611, 0
0.205611, 0
0.207111, 0
0.207111, 0
0.208612, 0
0.208612, 0
0.210112, 0
0.210112, 0
0.211612, 0
0.211612, 0
0.213110, 0
0.213110, 0
0.214609, 0
0.214609, 0
0.216107, 0
0.216107, 0
0.217604, 0
0.217604, 0
0.219101, 0
0.219101, 0
0.220598, 0
0.220598, 0
0.222094, 0
0.222094, 0
0.223589, 0
0.223589, 0
0.225084, 0
0.225084, 0
0.226578, 0
0.226578, 0
0.228072, 0
0.228072, 0
0.229566, 0
0.229566, 0
0.231058, 0
0.231058, 0
0.232551, 0
0.232551, 0
0.234042, 0
0.234042, 0
0.235533, 0
0.235533, 0
0.237024, 0
0.237024, 0
0.238514, 0
0.238514, 0
0.240003, 0
0.240003, 0
0.241492, 0
0.241492, 0
0.242980, 0
0.242980, 0
0.244468, 0
0.244468, 0
0.245955, 0
0.245955, 0
0.247442, 0
0.247442, 0
0.248928, 0
0.248928, 0
0.250413, 0
0.250413, 0
0.251898, 0
0.251898, 0
0.253382, 0
0.253382, 0
0.254866, 0
0.254866, 0
0.256349, 0
0.256349, 0
0.257831, 0
0.257831, 0
0.259313, 0
0.259313, 0
0.260794, 0
0.260794, 0
0.262275, 0
0.262275, 0
0.263755, 0
0.263755, 0
0.265234, 0
0.265234, 0
0.266713, 0
0.266713, 0
0.268191, 0
0.268191, 0
0.269669, 0
0.269669, 0
0.271145, 0
0.271145, 0
0.272622, 0
0.272622, 0
0.274097, 0
0.274097, 0
0.275572, 0
0.275572, 0
0.277046, 0
0.277046, 0
0.278520, 0
0.278520, 0
0.279993, 0
0.279993, 0
0.281465, 0
0.281465, 0
0.282937, 0
0.282937, 0
0.284408, 0
0.284408, 0
0.285878, 0
0.285878, 0
0.287348, 0
0.287348, 0
0.288817, 0
0.288817, 0
0.290285, 0
0.290285, 0
0.291753, 0
0.291753, 0
0.293220, 0
0.293220, 0
0.294686, 0
0.294686, 0
0.296151, 0
0.296151, 0
0.297616, 0
0.297616, 0
0.299080, 0
0.299080, 0
0.300544, 0
0.300544, 0
0.302006, 0
0.302006, 0
0.303468, 0
0.303468, 0
0.304930, 0
0.304930, 0
0.306390, 0
0.306390, 0
0.307850, 0
0.307850, 0
0.309309, 0
0.309309, 0
0.310768, 0
0.310768, 0
0.312225, 0
0.312225, 0
0.313682, 0
0.313682, 0
0.315138, 0
0.315138, 0
0.316594, 0
0.316594, 0
0.318048, 0
0.318048, 0
0.319502, 0
0.319502, 0
0.320956, 0
0.320956, 0
0.322408, 0
0.322408, 0
0.323860, 0
0.323860, 0
0.325311, 0
0.325311, 0
0.326761, 0
0.326761, 0
0.328210, 0
0.328210, 0
0.329659, 0
0.329659, 0
0.331107, 0
0.331107, 0
0.332554, 0
0.332554, 0
0.334000, 0
0.334000, 0
0.335446, 0
0.335446, 0
0.336890, 0
0.336890, 0
0.338334, 0
0.338334, 0
0.339777, 0
0.339777, 0
0.341220, 0
0.341220, 0
0.342661, 0
0.342661, 0
0.344102, 0
0.344102, 0
0.345542, 0
0.345542, 0
0.346981, 0
0.346981, 0
0.348419, 0
0.348419, 0
0.349857, 0
0.349857, 0
0.351293, 0
0.351293, 0
0.352729, 0
0.352729, 0
0.354164, 0
0.354164, 0
0.355598, 0
0.355598, 0
0.357031, 0
0.357031, 0
0.358464, 0
0.358464, 0
0.359896, 0
0.359896, 0
0.361326, 0
0.361326, 0
0.362756, 0
0.362756, 0
0.364185, 0
0.364185, 0
0.365614, 0
0.365614, 0
0.367041, 0
0.367041, 0
0.368467, 0
0.368467, 0
0.369893, 0
0.369893, 0
0.371318, 0
0.371318, 0
0.372742, 0
0.372742, 0
0.374165, 0
0.374165, 0
0.375587, 0
0.375587, 0
0.377008, 0
0.377008, 0
0.378428, 0
0.378428, 0
0.379848, 0
0.379848, 0
0.381266, 0
0.381266, 0
0.382684, 0
0.382684, 0
0.384101, 0
0.384101, 0
0.385517, 0
0.385517, 0
0.386932, 0
0.386932, 0
0.388346, 0
0.388346, 0
0.389759, 0
0.389759, 0
0.391171, 0
0.391171, 0
0.392582, 0
0.392582, 0
0.393993, 0
0.393993, 0
0.395402, 0
0.395402, 0
0.396811, 0
0.396811, 0
0.398218, 0
0.398218, 0
0.399625, 0
0.399625, 0
