0.012272, 0.026075, 0.038340, 0.052132, 0.064383, 0.078153, 0.090381, 0.104122
0.026075, 0.052132, 0.078153, 0.104122, 0.130019, 0.155828, 0.181532, 0.207111
0.038340, 0.078153, 0.116319, 0.155828, 0.193586, 0.232551, 0.271145, 0.307850
0.052132, 0.104122, 0.155828, 0.207111, 0.257831, 0.307850, 0.357031, 0.406644
0.064383, 0.130019, 0.193586, 0.257831, 0.320956, 0.381266, 0.441372, 0.499558
0.078153, 0.155828, 0.232551, 0.307850, 0.381266, 0.453718, 0.521976, 0.587041
0.090381, 0.181532, 0.271145, 0.357031, 0.441372, 0.521976, 0.598162, 0.668143
0.104122, 0.207111, 0.307850, 0.406644, 0.499558, 0.587041, 0.668143, 0.743009
0.116319, 0.232551, 0.345542, 0.453718, 0.554295, 0.648516, 0.733699, 0.808658
0.130019, 0.257831, 0.381266, 0.499558, 0.607951, 0.706023, 0.793043, 0.865515
0.142177, 0.282937, 0.417824, 0.544039, 0.658962, 0.760208, 0.845675, 0.912963
0.155828, 0.307850, 0.453718, 0.587041, 0.706023, 0.808658, 0.890450, 0.950963
0.167938, 0.332554, 0.487551, 0.628447, 0.751166, 0.852160, 0.928507, 0.977999
0.181532, 0.357031, 0.521976, 0.668143, 0.793043, 0.890450, 0.958704, 0.994404
0.193586, 0.381266, 0.554295, 0.706023, 0.830618, 0.923293, 0.980486, 0.999999
0.207111, 0.406644, 0.587041, 0.743009, 0.865515, 0.950963, 0.994404, 0.994564
0.220598, 0.430327, 0.618854, 0.776890, 0.896648, 0.972227, 0.999905, 0.978316
0.232551, 0.453718, 0.648516, 0.808658, 0.923293, 0.987545, 0.996941, 0.951434
0.245955, 0.476800, 0.678351, 0.838226, 0.946602, 0.996821, 0.985797, 0.913585
0.257831, 0.499558, 0.706023, 0.865515, 0.965794, 0.999999, 0.966189, 0.866278
0.271145, 0.521976, 0.733699, 0.890450, 0.980486, 0.996941, 0.938402, 0.809554
0.282937, 0.544039, 0.760208, 0.912963, 0.991311, 0.987783, 0.902671, 0.744030
0.296151, 0.565733, 0.784558, 0.933545, 0.997826, 0.972583, 0.860083, 0.669278
